1146	5	362
1146	6	363
1146	7	364
1146	8	365
1146	9	366
1147	9	367
1148	1	368
1148	2	369
1148	3	370
1148	4	371
1148	5	372
1148	6	373
1148	7	374
1148	8	375
1148	9	376
1148	10	377
1149	1	378
1149	2	379
1149	3	380
1149	4	381
1149	5	382
1149	6	383
1149	7	384
1149	8	385
1149	9	386
1149	10	387
1150	1	388
1150	2	389
1150	3	390
1150	4	391
1150	5	392
1150	6	393
1150	7	394
1150	8	395
1150	9	396
1150	10	397
1151	1	398
1151	2	399
1151	3	400
1151	4	401
1151	5	402
1151	6	403
1151	7	404
1151	8	405
1151	9	406
1151	10	407
1152	1	408
1152	2	409
1152	3	410
1152	4	411
1152	5	412
1152	6	413
1152	7	414
1152	8	415
1152	9	416
1152	10	417
1153	1	418
1153	2	419
1153	3	420
1153	4	421
1153	5	422
1153	6	423
1153	7	424
1153	8	425
1153	9	426
1153	10	427
1154	3	428
1154	7	429
1154	9	430
1155	1	431
1155	2	432
1155	3	433
1155	4	434
1155	5	435
1155	6	436
1155	7	437
1155	8	438
1155	9	439
1155	10	440
1156	1	441
1156	2	442
1156	3	443
1156	4	444
1156	5	445
1156	6	446
1156	7	447
1156	8	448
1156	9	449
1156	10	450
1157	1	451
1157	2	452
1157	3	453
1157	4	454
1157	5	455
1157	6	456
1157	7	457
1157	8	458
1157	9	459
1157	10	460
1158	1	461
1158	2	462
1158	3	463
1158	4	464
1158	5	465
1158	6	466
1158	7	467
1158	8	468
1158	9	469
1158	10	470
1159	1	471
1159	2	472
1159	3	473
1159	4	474
1159	5	475
1159	6	476
1159	7	477
1159	8	478
1159	9	479
1159	10	480
1160	1	481
1160	2	482
1160	3	483
1160	4	484
1160	5	485
1160	6	486
1160	7	487
1160	8	488
1160	9	489
1160	10	490
1161	9	491
1162	1	492
1162	2	493
1162	3	494
1162	4	495
1162	5	496
1162	6	497
1162	7	498
1162	8	499
1162	9	500
1162	10	501
1163	1	502
1163	2	503
1163	3	504
1163	4	505
1163	5	506
1163	6	507
1163	7	508
1163	8	509
1163	9	510
1163	10	511
1164	1	512
1164	2	513
1164	3	514
1164	4	515
1164	5	516
1164	6	517
1164	7	518
1164	8	519
1164	9	520
1164	10	521
1165	1	522
1165	2	523
1165	3	524
1165	4	525
1165	5	526
1165	6	527
1165	7	528
1165	8	529
1165	9	530
1165	10	531
1166	1	532
1166	2	533
1166	3	534
1166	4	535
1166	5	536
1166	6	537
1166	7	538
1166	8	539
1166	9	540
1166	10	541
1167	1	542
1167	3	543
1167	4	544
1167	5	545
1167	6	546
1167	7	547
1167	8	548
1167	9	549
1167	10	550
1168	1	551
1168	2	552
1168	3	553
1168	4	554
1168	5	555
1168	6	556
1168	7	557
1168	8	558
1168	9	559
1168	10	560
1169	1	561
1169	2	562
1169	3	563
1169	4	564
1169	5	565
1169	6	566
1169	7	567
1169	8	568
1169	9	569
1169	10	570
1170	1	571
1170	2	572
1170	3	573
1170	4	574
1170	5	575
1170	6	576
1170	7	577
1170	8	578
1170	9	579
1170	10	580
1171	1	581
1171	2	582
1171	3	583
1171	4	584
1171	5	585
1171	6	586
1171	7	587
1171	8	588
1171	9	589
1171	10	590
1172	1	591
1172	2	592
1172	3	593
1172	4	594
1172	5	595
1172	6	596
1172	7	597
1172	8	598
1172	9	599
1172	10	600
1173	1	601
1173	2	602
1173	3	603
1173	4	604
1173	5	605
1173	6	606
1173	7	607
1173	8	608
1173	9	609
1174	1	610
1174	2	611
1174	3	612
1174	4	613
1174	5	614
1174	6	615
1174	7	616
1174	8	617
1174	9	618
1174	10	619
1175	1	620
1175	2	621
1175	3	622
1175	4	623
1175	5	624
1175	6	625
1175	7	626
1175	8	627
1175	9	628
1175	10	629
1176	1	630
1176	2	631
1176	3	632
1176	4	633
1176	5	634
1176	6	635
1176	7	636
1176	8	637
1176	9	638
1176	10	639
1177	1	640
1177	2	641
1177	3	642
1177	4	643
1177	5	644
1177	6	645
1177	7	646
1177	8	647
1177	9	648
1177	10	649
1178	1	650
1178	2	651
1178	3	652
1178	4	653
1178	5	654
1178	6	655
1178	7	656
1178	8	657
1178	9	658
1178	10	659
1179	1	660
1179	3	661
1179	4	662
1179	5	663
1179	6	664
1179	7	665
1179	8	666
1179	9	667
1179	10	668
1180	1	669
1180	2	670
1180	3	671
1180	4	672
1180	5	673
1180	6	674
1180	7	675
1180	8	676
1180	9	677
1180	10	678
1181	1	679
1181	2	680
1181	3	681
1181	4	682
1181	5	683
1181	6	684
1181	7	685
1181	8	686
1181	9	687
1181	10	688
1182	1	689
1182	2	690
1182	3	691
1182	4	692
1182	5	693
1182	6	694
1182	7	695
1182	8	696
1182	9	697
1182	10	698
1183	1	699
1183	2	700
1183	3	701
1183	4	702
1183	5	703
1183	6	704
1183	7	705
1183	8	706
1183	9	707
1183	10	708
1184	1	709
1184	2	710
1184	3	711
1184	4	712
1184	5	713
1184	6	714
1184	7	715
1184	8	716
1184	9	717
1184	10	718
1185	2	719
1185	3	720
1185	4	721
1185	5	722
1185	6	723
1185	7	724
1185	8	725
1185	9	726
1185	10	727
1186	1	728
1186	2	729
1186	3	730
1186	4	731
1186	5	732
1186	6	733
1186	7	734
1186	8	735
1186	9	736
1186	10	737
1187	1	738
1187	2	739
1187	3	740
1187	4	741
1187	5	742
1187	6	743
1187	7	744
1187	8	745
1187	9	746
1187	10	747
1188	1	748
1188	2	749
1188	3	750
1188	4	751
1188	5	752
1188	6	753
1188	7	754
1188	8	755
1188	9	756
1188	10	757
1189	1	758
1189	2	759
1189	3	760
1189	4	761
1189	5	762
1189	6	763
1189	7	764
1189	8	765
1189	9	766
1189	10	767
1190	1	768
1190	2	769
1190	3	770
1190	4	771
1190	5	772
1190	6	773
1190	7	774
1190	8	775
1190	9	776
1190	10	777
1191	1	778
1191	3	779
1191	4	780
1191	5	781
1191	6	782
1191	7	783
1191	8	784
1191	9	785
1191	10	786
1192	1	787
1192	2	788
1192	3	789
1192	4	790
1192	5	791
1192	6	792
1192	7	793
1192	8	794
1192	9	795
1192	10	796
1193	1	797
1193	2	798
1193	3	799
1193	4	800
1193	5	801
1193	6	802
1193	7	803
1193	8	804
1193	9	805
1193	10	806
1194	1	807
1194	2	808
1194	3	809
1194	4	810
1194	5	811
1194	6	812
1194	7	813
1194	8	814
1194	9	815
1194	10	816
1195	1	817
1195	2	818
1195	3	819
1195	4	820
1195	5	821
1195	6	822
1195	7	823
1195	8	824
1195	9	825
1195	10	826
1196	1	827
1196	2	828
1196	3	829
1196	4	830
1196	5	831
1196	6	832
1196	7	833
1196	8	834
1196	9	835
1196	10	836
1197	1	837
1197	2	838
1197	3	839
1197	4	840
1197	5	841
1197	6	842
1197	7	843
1197	8	844
1197	9	845
1197	10	846
1198	1	847
1198	2	848
1198	3	849
1198	4	850
1198	5	851
1198	6	852
1198	7	853
1198	8	854
1198	9	855
1198	10	856
1199	1	857
1199	2	858
1199	3	859
1199	4	860
1199	5	861
1199	6	862
1199	7	863
1199	8	864
1199	9	865
1199	10	866
1200	1	867
1200	2	868
1200	3	869
1200	4	870
1200	5	871
1200	6	872
1200	7	873
1200	8	874
1200	9	875
1200	10	876
1201	1	877
1201	2	878
1201	3	879
1201	4	880
1201	5	881
1201	6	882
1201	7	883
1201	8	884
1201	9	885
1201	10	886
1202	1	887
1202	2	888
1202	3	889
1202	4	890
1202	5	891
1202	6	892
1202	7	893
1202	8	894
1202	9	895
1202	10	896
1203	1	897
1203	3	898
1203	4	899
1203	5	900
1203	6	901
1203	8	902
1203	9	903
1203	10	904
1204	10	905
1205	1	906
1205	2	907
1205	3	908
1205	4	909
1205	5	910
1205	6	911
1205	7	912
1205	8	913
1205	9	914
1205	10	915
1206	1	916
1206	2	917
1206	3	918
1206	4	919
1206	5	920
1206	6	921
1206	7	922
1206	8	923
1206	9	924
1206	10	925
1207	1	926
1207	2	927
1207	3	928
1207	4	929
1207	5	930
1207	6	931
1207	7	932
1207	8	933
1207	9	934
1207	10	935
1208	1	936
1208	2	937
1208	3	938
1208	4	939
1208	5	940
1208	6	941
1208	7	942
1208	8	943
1208	9	944
1208	10	945
1209	1	946
1209	2	947
1209	3	948
1209	4	949
1209	5	950
1209	6	951
1209	7	952
1209	8	953
1209	9	954
1209	10	955
1210	1	956
1210	2	957
1210	3	958
1210	4	959
1210	5	960
1210	6	961
1210	7	962
1210	8	963
1210	9	964
1210	10	965
1211	6	966
1212	1	967
1212	2	968
1212	3	969
1212	4	970
1212	5	971
1212	6	972
1212	7	973
1212	8	974
1212	9	975
1212	10	976
1213	1	977
1213	2	978
1213	3	979
1213	4	980
1213	5	981
1213	6	982
1213	7	983
1213	8	984
1213	9	985
1213	10	986
1214	1	987
1214	2	988
1214	3	989
1214	4	990
1214	5	991
1214	6	992
1214	7	993
1214	8	994
1214	9	995
1214	10	996
1215	1	997
1215	3	998
1215	4	999
1215	5	1000
1215	6	1001
1215	7	1002
1215	8	1003
1215	9	1004
1215	10	1005
1216	1	1006
1216	2	1007
1216	3	1008
1216	4	1009
1216	5	1010
1216	6	1011
1216	7	1012
1216	8	1013
1216	9	1014
1216	10	1015
1217	1	1016
1217	2	1017
1217	3	1018
1217	4	1019
1217	5	1020
1217	6	1021
1217	7	1022
1217	8	1023
1217	9	1024
1217	10	1025
1218	7	1026
1219	1	1027
1219	2	1028
1219	3	1029
1219	4	1030
1219	5	1031
1219	6	1032
1219	7	1033
1219	8	1034
1219	9	1035
1219	10	1036
1220	1	1037
1220	2	1038
1220	3	1039
1220	4	1040
1220	5	1041
1220	6	1042
1220	7	1043
1220	8	1044
1220	9	1045
1220	10	1046
1221	1	1047
1221	2	1048
1221	3	1049
1221	4	1050
1221	5	1051
1221	6	1052
1221	7	1053
1221	8	1054
1221	9	1055
1221	10	1056
1222	1	1057
1222	2	1058
1222	3	1059
1222	4	1060
1222	5	1061
1222	6	1062
1222	7	1063
1222	8	1064
1222	9	1065
1222	10	1066
1223	1	1067
1223	2	1068
1223	3	1069
1223	4	1070
1223	5	1071
1223	6	1072
1223	7	1073
1223	8	1074
1223	9	1075
1223	10	1076
1224	1	1077
1224	2	1078
1224	3	1079
1224	4	1080
1224	5	1081
1224	6	1082
1224	7	1083
1224	8	1084
1224	9	1085
1224	10	1086
1225	1	1087
1225	2	1088
1225	3	1089
1225	4	1090
1225	5	1091
1225	6	1092
1225	7	1093
1225	8	1094
1225	9	1095
1225	10	1096
1226	1	1097
1226	2	1098
1226	3	1099
1226	4	1100
1226	5	1101
1226	6	1102
1226	7	1103
1226	8	1104
1226	9	1105
1226	10	1106
1227	1	1107
1227	2	1108
1227	3	1109
1227	4	1110
1227	5	1111
1227	6	1112
1227	7	1113
1227	8	1114
1227	9	1115
1227	10	1116
1228	5	1117
1228	9	1118
1228	10	1119
1229	6	1120
1229	10	1121
1230	1	1122
1230	2	1123
1230	3	1124
1230	4	1125
1230	5	1126
1230	6	1127
1230	7	1128
1230	8	1129
1230	9	1130
1230	10	1131
1231	1	1132
1231	2	1133
1231	3	1134
1231	4	1135
1231	5	1136
1231	6	1137
1231	7	1138
1231	8	1139
1231	9	1140
1231	10	1141
1232	1	1142
1232	2	1143
1232	3	1144
1232	4	1145
1232	5	1146
1232	6	1147
1232	7	1148
1232	8	1149
1232	9	1150
1232	10	1151
1233	1	1152
1233	2	1153
1233	3	1154
1233	4	1155
1233	5	1156
1233	6	1157
1233	7	1158
1233	8	1159
1233	9	1160
1233	10	1161
1234	1	1162
1234	2	1163
1234	3	1164
1234	4	1165
1234	5	1166
1234	6	1167
1234	7	1168
1234	8	1169
1234	9	1170
1234	10	1171
1235	1	1172
1235	2	1173
1235	4	1174
1235	5	1175
1235	6	1176
1235	7	1177
1235	8	1178
1235	9	1179
1235	10	1180
1236	1	1181
1236	2	1182
1236	4	1183
1236	5	1184
1236	6	1185
1236	9	1186
1237	1	1187
1237	2	1188
1237	3	1189
1237	4	1190
1237	5	1191
1237	6	1192
1237	7	1193
1237	8	1194
1237	9	1195
1237	10	1196
1238	2	1197
1238	3	1198
1238	4	1199
1238	5	1200
1238	6	1201
1238	7	1202
1238	9	1203
1238	10	1204
1239	1	1205
1239	2	1206
1239	3	1207
1239	4	1208
1239	6	1209
1239	7	1210
1239	8	1211
1239	9	1212
1239	10	1213
1240	1	1214
1240	2	1215
1240	3	1216
1240	4	1217
1240	6	1218
1240	7	1219
1240	8	1220
1240	9	1221
1240	10	1222
1241	1	1223
1241	2	1224
1241	3	1225
1241	4	1226
1241	6	1227
1241	9	1228
1242	1	1229
1242	5	1230
1242	6	1231
1242	9	1232
1243	6	1233
1243	8	1234
1243	9	1235
1243	10	1236
1244	2	1237
1244	3	1238
1244	4	1239
1244	6	1240
1244	8	1241
1244	10	1242
1245	2	1243
1245	4	1244
1245	6	1245
1245	8	1246
1245	9	1247
1245	10	1248
1246	1	1249
1246	2	1250
1246	3	1251
1246	4	1252
1246	5	1253
1246	6	1254
1246	7	1255
1246	8	1256
1246	9	1257
1246	10	1258
1247	1	1259
1247	2	1260
1247	3	1261
1247	4	1262
1247	5	1263
1247	6	1264
1247	7	1265
1247	8	1266
1247	9	1267
1247	10	1268
1248	1	1269
1248	2	1270
1248	3	1271
1248	4	1272
1248	5	1273
1248	6	1274
1248	7	1275
1248	8	1276
1248	9	1277
1248	10	1278
1249	1	1279
1249	2	1280
1249	3	1281
1249	4	1282
1249	5	1283
1249	6	1284
1249	7	1285
1249	8	1286
1249	9	1287
1249	10	1288
